192.168.50.1 - - [21/Dec/2017:15:07:11 +0000] "GET /wp-content/themes/wordpress-theme-weetjes-v3.0/js/bootstrap-select.min.js?ver=v3.0.5 HTTP/1.1" 200 23382 "http://wordpress.skydreams.com.dev.skydreams.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
192.168.50.1 - - [21/Dec/2017:15:07:11 +0000] "GET /wp-content/themes/wordpress-theme-weetjes-v3.0/js/isotope.pkgd.min.js?ver=v3.0.5 HTTP/1.1" 200 35631 "http://wordpress.skydreams.com.dev.skydreams.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
192.168.50.1 - - [21/Dec/2017:15:07:11 +0000] "GET /wp-content/themes/wordpress-theme-weetjes-v3.0/js/imagesloaded.js?ver=v3.0.5 HTTP/1.1" 200 6945 "http://wordpress.skydreams.com.dev.skydreams.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
192.168.50.1 - - [21/Dec/2017:15:07:11 +0000] "GET /wp-content/themes/wordpress-theme-weetjes-v3.0/js/jquery.sticky-kit.min.js?ver=v3.0.5 HTTP/1.1" 200 7768 "http://wordpress.skydreams.com.dev.skydreams.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
192.168.50.1 - - [21/Dec/2017:15:07:11 +0000] "GET /wp-content/themes/wordpress-theme-weetjes-v3.0/js/slick.js?ver=v3.0.5 HTTP/1.1" 200 84526 "http://wordpress.skydreams.com.dev.skydreams.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
192.168.50.1 - - [21/Dec/2017:15:07:11 +0000] "GET /wp-content/themes/wordpress-theme-weetjes-v3.0/js/script.js?ver=v3.0.5 HTTP/1.1" 200 8783 "http://wordpress.skydreams.com.dev.skydreams.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
192.168.50.1 - - [21/Dec/2017:15:07:11 +0000] "GET /wp-includes/js/wp-embed.min.js?ver=00064320e0c270630d14f552ee807ca1 HTTP/1.1" 200 1403 "http://wordpress.skydreams.com.dev.skydreams.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
192.168.50.1 - - [21/Dec/2017:15:07:11 +0000] "GET /wp-content/themes/wordpress-theme-weetjes-v3.0/img/icon-professionals.png HTTP/1.1" 200 814 "http://wordpress.skydreams.com.dev.skydreams.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
192.168.50.1 - - [21/Dec/2017:15:07:11 +0000] "GET /wp-content/themes/wordpress-theme-weetjes-v3.0/fonts/proxima-nova/ProximaNova-RegularWeb.woff HTTP/1.1" 200 55677 "http://wordpress.skydreams.com.dev.skydreams.com/wp-content/themes/wordpress-theme-weetjes-v3.0/css/style.min.css?ver=v3.0.5" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
192.168.50.1 - - [21/Dec/2017:15:07:11 +0000] "GET /wp-content/themes/wordpress-theme-weetjes-v3.0/fonts/proxima-nova/ProximaNova-BoldWeb.woff HTTP/1.1" 200 55554 "http://wordpress.skydreams.com.dev.skydreams.com/wp-content/themes/wordpress-theme-weetjes-v3.0/css/style.min.css?ver=v3.0.5" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
192.168.50.1 - - [21/Dec/2017:15:07:11 +0000] "GET /wp-content/themes/wordpress-theme-weetjes-v3.0/img/icon-projects.png HTTP/1.1" 200 694 "http://wordpress.skydreams.com.dev.skydreams.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
192.168.50.1 - - [21/Dec/2017:15:07:11 +0000] "GET /wp-content/themes/wordpress-theme-weetjes-v3.0/img/icon-mail.png HTTP/1.1" 200 395 "http://wordpress.skydreams.com.dev.skydreams.com/wp-content/themes/wordpress-theme-weetjes-v3.0/css/style.min.css?ver=v3.0.5" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
192.168.50.1 - - [21/Dec/2017:15:07:11 +0000] "GET /wp-content/themes/wordpress-theme-weetjes-v3.0/img/timer.png HTTP/1.1" 200 867 "http://wordpress.skydreams.com.dev.skydreams.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
192.168.50.1 - - [21/Dec/2017:15:07:11 +0000] "GET /wp-includes/js/wp-emoji-release.min.js?ver=00064320e0c270630d14f552ee807ca1 HTTP/1.1" 200 10414 "http://wordpress.skydreams.com.dev.skydreams.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
192.168.50.1 - - [21/Dec/2017:15:07:11 +0000] "GET /wp-content/themes/wordpress-theme-weetjes-v3.0/img/x.png HTTP/1.1" 200 1051 "http://wordpress.skydreams.com.dev.skydreams.com/wp-content/themes/wordpress-theme-weetjes-v3.0/css/style.min.css?ver=v3.0.5" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
127.0.0.1 - - [21/Dec/2017:15:07:14 +0000] "POST /index.php?swppurge=1513868833.1916759014129638671875 HTTP/1.1" 499 0 "http://wordpress.skydreams.com.dev.skydreams.com/index.php?swppurge=1513868833.1916759014129638671875" "SearchWP"
127.0.0.1 - - [21/Dec/2017:15:07:14 +0000] "POST /index.php?swpnonce=1513868833.5720639228820800781250 HTTP/1.1" 499 0 "http://wordpress.skydreams.com.dev.skydreams.com/index.php?swpnonce=1513868833.5720639228820800781250" "SearchWP"
192.168.50.1 - - [21/Dec/2017:15:07:17 +0000] "GET / HTTP/1.1" 200 15118 "http://wordpress.skydreams.com.dev.skydreams.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
127.0.0.1 - - [21/Dec/2017:15:07:18 +0000] "POST /index.php?swpnonce=1513868837.5503931045532226562500 HTTP/1.1" 499 0 "http://wordpress.skydreams.com.dev.skydreams.com/index.php?swpnonce=1513868837.5503931045532226562500" "SearchWP"
192.168.50.1 - - [21/Dec/2017:15:07:18 +0000] "GET /wp-content/themes/wordpress-theme-weetjes-v3.0/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 404 14421 "http://wordpress.skydreams.com.dev.skydreams.com/wp-content/themes/wordpress-theme-weetjes-v3.0/css/style.min.css?ver=v3.0.5" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
192.168.50.1 - - [21/Dec/2017:15:07:18 +0000] "GET /wp-content/themes/wordpress-theme-weetjes-v3.0/fonts/glyphicons-halflings-regular.woff HTTP/1.1" 200 23320 "http://wordpress.skydreams.com.dev.skydreams.com/wp-content/themes/wordpress-theme-weetjes-v3.0/css/style.min.css?ver=v3.0.5" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
127.0.0.1 - - [21/Dec/2017:15:08:54 +0000] "POST /wp-admin/admin-ajax.php?action=wordfence_testAjax HTTP/1.1" 499 0 "https://wordpress.skydreams.com.dev.skydreams.com/wp-admin/admin-ajax.php?action=wordfence_testAjax" "WordPress/4.6.9; https://wordpress.skydreams.com.dev.skydreams.com"
127.0.0.1 - - [21/Dec/2017:15:08:56 +0000] "POST /wp-cron.php?doing_wp_cron=1513868934.9905769824981689453125 HTTP/1.1" 499 0 "https://wordpress.skydreams.com.dev.skydreams.com/wp-cron.php?doing_wp_cron=1513868934.9905769824981689453125" "WordPress/4.6.9; https://wordpress.skydreams.com.dev.skydreams.com"
127.0.0.1 - - [22/Dec/2017:10:31:36 +0000] "POST /wp-cron.php?doing_wp_cron=1513938695.1896479129791259765625 HTTP/1.1" 499 0 "http://wordpress.skydreams.com.dev.skydreams.com/wp-cron.php?doing_wp_cron=1513938695.1896479129791259765625" "WordPress/4.6.9; https://wordpress.skydreams.com.dev.skydreams.com"
127.0.0.1 - - [22/Dec/2017:10:31:39 +0000] "POST /index.php?swppurge=1513938698.0293180942535400390625 HTTP/1.1" 499 0 "http://wordpress.skydreams.com.dev.skydreams.com/index.php?swppurge=1513938698.0293180942535400390625" "SearchWP"
